country,league,lat,long,age,players
Norway,seriea,60.472024,8.468946,34.000000,2
Norway,spain,60.472024,8.468946,0.000000,0
Antarctica,premier,-75.250973,-0.071389,0.000000,0
Antarctica,bundes,-75.250973,-0.071389,0.000000,0
Antarctica,seriea,-75.250973,-0.071389,0.000000,0
Antarctica,spain,-75.250973,-0.071389,0.000000,0
Iran,premier,32.427908,53.688046,30.000000,1
Iran,bundes,32.427908,53.688046,35.000000,2
Iran,seriea,32.427908,53.688046,0.000000,0
Iran,spain,32.427908,53.688046,33.500000,2
Turkey,premier,38.963745,35.243322,0.000000,0
Turkey,bundes,38.963745,35.243322,36.666667,3
Turkey,seriea,38.963745,35.243322,22.000000,1
Turkey,spain,38.963745,35.243322,32.750000,4
Kenya,premier,-0.023559,37.906193,25.000000,1
Kenya,bundes,-0.023559,37.906193,0.000000,0
Kenya,seriea,-0.023559,37.906193,29.000000,1
Kenya,spain,-0.023559,37.906193,29.000000,1
Greece,premier,39.074208,21.824312,31.666667,6
Greece,bundes,39.074208,21.824312,30.111111,9
Greece,seriea,39.074208,21.824312,28.818182,11
Greece,spain,39.074208,21.824312,32.666667,3
Solomon Islands,premier,-9.645710,160.156194,0.000000,0
Solomon Islands,bundes,-9.645710,160.156194,0.000000,0
Solomon Islands,seriea,-9.645710,160.156194,0.000000,0
Solomon Islands,spain,-9.645710,160.156194,0.000000,0
Fiji,premier,-16.578193,179.414413,0.000000,0
Fiji,bundes,-16.578193,179.414413,0.000000,0
Fiji,seriea,-16.578193,179.414413,0.000000,0
Fiji,spain,-16.578193,179.414413,0.000000,0
Somalia,premier,5.152149,46.199616,0.000000,0
Somalia,bundes,5.152149,46.199616,0.000000,0
Somalia,seriea,5.152149,46.199616,0.000000,0
Somalia,spain,5.152149,46.199616,0.000000,0
Madagascar,premier,-18.766947,46.869107,0.000000,0
Madagascar,bundes,-18.766947,46.869107,0.000000,0
Madagascar,seriea,-18.766947,46.869107,0.000000,0
Madagascar,spain,-18.766947,46.869107,0.000000,0
Syria,premier,34.802075,38.996815,0.000000,0
Syria,bundes,34.802075,38.996815,20.000000,1
Syria,seriea,34.802075,38.996815,0.000000,0
Syria,spain,34.802075,38.996815,0.000000,0
Kazakhstan,premier,48.019573,66.923684,0.000000,0
Kazakhstan,bundes,48.019573,66.923684,29.333333,3
Kazakhstan,seriea,48.019573,66.923684,24.000000,1
Kazakhstan,spain,48.019573,66.923684,0.000000,0
Ethiopia,premier,9.145000,40.489673,0.000000,0
Ethiopia,bundes,9.145000,40.489673,0.000000,0
Ethiopia,seriea,9.145000,40.489673,0.000000,0
Ethiopia,spain,9.145000,40.489673,0.000000,0
Kiribati,premier,-3.370417,-168.734039,0.000000,0
Kiribati,bundes,-3.370417,-168.734039,0.000000,0
Kiribati,seriea,-3.370417,-168.734039,0.000000,0
Kiribati,spain,-3.370417,-168.734039,0.000000,0
Japan,premier,36.204824,138.252924,27.000000,4
Japan,bundes,36.204824,138.252924,28.705882,17
Japan,seriea,36.204824,138.252924,0.000000,0
Japan,spain,36.204824,138.252924,28.500000,2
Namibia,premier,-22.957640,18.490410,0.000000,0
Namibia,bundes,-22.957640,18.490410,38.000000,1
Namibia,seriea,-22.957640,18.490410,0.000000,0
Namibia,spain,-22.957640,18.490410,0.000000,0
Tanzania,premier,-6.369028,34.888822,0.000000,0
Tanzania,bundes,-6.369028,34.888822,0.000000,0
Tanzania,seriea,-6.369028,34.888822,0.000000,0
Tanzania,spain,-6.369028,34.888822,0.000000,0
Italy,premier,41.871940,12.567380,29.950000,20
Italy,bundes,41.871940,12.567380,32.000000,12
Italy,seriea,41.871940,12.567380,31.859130,575
Italy,spain,41.871940,12.567380,31.093750,32
Wallis and Futuna,premier,-13.768752,-177.156097,0.000000,0
Wallis and Futuna,bundes,-13.768752,-177.156097,0.000000,0
Wallis and Futuna,seriea,-13.768752,-177.156097,0.000000,0
Wallis and Futuna,spain,-13.768752,-177.156097,0.000000,0
Philippines,premier,12.879721,121.774017,0.000000,0
Philippines,bundes,12.879721,121.774017,0.000000,0
Philippines,seriea,12.879721,121.774017,0.000000,0
Philippines,spain,12.879721,121.774017,0.000000,0
Greenland,premier,71.706936,-42.604303,0.000000,0
Greenland,bundes,71.706936,-42.604303,0.000000,0
Greenland,seriea,71.706936,-42.604303,0.000000,0
Greenland,spain,71.706936,-42.604303,0.000000,0
Uganda,premier,1.373333,32.290275,27.000000,1
Uganda,bundes,1.373333,32.290275,0.000000,0
Uganda,seriea,1.373333,32.290275,0.000000,0
Uganda,spain,1.373333,32.290275,0.000000,0
Turks and Caicos Islands,premier,21.694025,-71.797928,0.000000,0
Turks and Caicos Islands,bundes,21.694025,-71.797928,0.000000,0
Turks and Caicos Islands,seriea,21.694025,-71.797928,0.000000,0
Turks and Caicos Islands,spain,21.694025,-71.797928,0.000000,0
Niger,premier,17.607789,8.081666,0.000000,0
Niger,bundes,17.607789,8.081666,0.000000,0
Niger,seriea,17.607789,8.081666,0.000000,0
Niger,spain,17.607789,8.081666,0.000000,0
Laos,premier,19.856270,102.495496,0.000000,0
Laos,bundes,19.856270,102.495496,0.000000,0
Laos,seriea,19.856270,102.495496,0.000000,0
Laos,spain,19.856270,102.495496,0.000000,0
Cameroon,premier,7.369722,12.354722,32.000000,8
Cameroon,bundes,7.369722,12.354722,32.400000,5
Cameroon,seriea,7.369722,12.354722,0.000000,0
Cameroon,spain,7.369722,12.354722,29.000000,8
Egypt,premier,26.820553,30.802498,33.500000,2
Egypt,bundes,26.820553,30.802498,34.000000,1
Egypt,seriea,26.820553,30.802498,25.000000,1
Egypt,spain,26.820553,30.802498,0.000000,0
Kuwait,premier,29.311660,47.481766,0.000000,0
Kuwait,bundes,29.311660,47.481766,0.000000,0
Kuwait,seriea,29.311660,47.481766,0.000000,0
Kuwait,spain,29.311660,47.481766,0.000000,0
Micronesia,premier,7.425554,150.550812,0.000000,0
Micronesia,bundes,7.425554,150.550812,0.000000,0
Micronesia,seriea,7.425554,150.550812,0.000000,0
Micronesia,spain,7.425554,150.550812,0.000000,0
Hungary,premier,47.162494,19.503304,34.000000,5
Hungary,bundes,47.162494,19.503304,32.500000,8
Hungary,seriea,47.162494,19.503304,29.666667,6
Hungary,spain,47.162494,19.503304,29.500000,2
Jersey,premier,49.214439,-2.131250,0.000000,0
Jersey,bundes,49.214439,-2.131250,0.000000,0
Jersey,seriea,49.214439,-2.131250,0.000000,0
Jersey,spain,49.214439,-2.131250,0.000000,0
Cook Islands,premier,-21.236736,-159.777671,0.000000,0
Cook Islands,bundes,-21.236736,-159.777671,0.000000,0
Cook Islands,seriea,-21.236736,-159.777671,0.000000,0
Cook Islands,spain,-21.236736,-159.777671,0.000000,0
Peru,premier,-9.189967,-75.015152,0.000000,0
Peru,bundes,-9.189967,-75.015152,30.600000,5
Peru,seriea,-9.189967,-75.015152,29.500000,4
Peru,spain,-9.189967,-75.015152,35.000000,2
China,premier,35.861660,104.195397,0.000000,0
China,bundes,35.861660,104.195397,32.500000,2
China,seriea,35.861660,104.195397,0.000000,0
China,spain,35.861660,104.195397,0.000000,0
French Guiana,premier,3.933889,-53.125782,0.000000,0
French Guiana,bundes,3.933889,-53.125782,0.000000,0
French Guiana,seriea,3.933889,-53.125782,0.000000,0
French Guiana,spain,3.933889,-53.125782,0.000000,0
Togo,premier,8.619543,0.824782,32.000000,1
Togo,bundes,8.619543,0.824782,25.000000,1
Togo,seriea,8.619543,0.824782,0.000000,0
Togo,spain,8.619543,0.824782,32.000000,1
San Marino,premier,43.942360,12.457777,0.000000,0
San Marino,bundes,43.942360,12.457777,0.000000,0
San Marino,seriea,43.942360,12.457777,0.000000,0
San Marino,spain,43.942360,12.457777,0.000000,0
Guernsey,premier,49.465691,-2.585278,0.000000,0
Guernsey,bundes,49.465691,-2.585278,0.000000,0
Guernsey,seriea,49.465691,-2.585278,0.000000,0
Guernsey,spain,49.465691,-2.585278,0.000000,0
Northern Mariana Islands,premier,17.330830,145.384690,0.000000,0
Northern Mariana Islands,bundes,17.330830,145.384690,0.000000,0
Northern Mariana Islands,seriea,17.330830,145.384690,0.000000,0
Northern Mariana Islands,spain,17.330830,145.384690,0.000000,0
U.S. Virgin Islands,premier,18.335765,-64.896335,0.000000,0
U.S. Virgin Islands,bundes,18.335765,-64.896335,0.000000,0
U.S. Virgin Islands,seriea,18.335765,-64.896335,0.000000,0
U.S. Virgin Islands,spain,18.335765,-64.896335,0.000000,0
Bermuda,premier,32.321384,-64.757370,0.000000,0
Bermuda,bundes,32.321384,-64.757370,0.000000,0
Bermuda,seriea,32.321384,-64.757370,0.000000,0
Bermuda,spain,32.321384,-64.757370,0.000000,0
Réunion,premier,-21.115141,55.536384,0.000000,0
Réunion,bundes,-21.115141,55.536384,0.000000,0
Réunion,seriea,-21.115141,55.536384,0.000000,0
Réunion,spain,-21.115141,55.536384,0.000000,0
Armenia,premier,40.069099,45.038189,0.000000,0
Armenia,bundes,40.069099,45.038189,27.000000,1
Armenia,seriea,40.069099,45.038189,0.000000,0
Armenia,spain,40.069099,45.038189,0.000000,0
Saint Lucia,premier,13.909444,-60.978893,0.000000,0
Saint Lucia,bundes,13.909444,-60.978893,0.000000,0
Saint Lucia,seriea,13.909444,-60.978893,0.000000,0
Saint Lucia,spain,13.909444,-60.978893,0.000000,0
Ghana,premier,7.946527,-1.023194,30.100000,10
Ghana,bundes,7.946527,-1.023194,31.727273,11
Ghana,seriea,7.946527,-1.023194,25.571429,14
Ghana,spain,7.946527,-1.023194,27.571429,7
Monaco,premier,43.750298,7.412841,0.000000,0
Monaco,bundes,43.750298,7.412841,0.000000,0
Monaco,seriea,43.750298,7.412841,28.000000,1
Monaco,spain,43.750298,7.412841,0.000000,0
Christmas Island,premier,-10.447525,105.690449,0.000000,0
Christmas Island,bundes,-10.447525,105.690449,0.000000,0
Christmas Island,seriea,-10.447525,105.690449,0.000000,0
Christmas Island,spain,-10.447525,105.690449,0.000000,0
Malta,premier,35.937496,14.375416,0.000000,0
Malta,bundes,35.937496,14.375416,0.000000,0
Malta,seriea,35.937496,14.375416,0.000000,0
Malta,spain,35.937496,14.375416,0.000000,0
