id,name,country,age,premier,bundes,seriea,spain
26778,michael gravgaard,Denmark,38,0,1,0,0
26782,william kvist,Denmark,31,1,1,0,0
26784,martin bergvold,Denmark,32,0,0,1,0
26797,simon poulsen,Denmark,31,0,0,1,0
26805,kris stadsgaard,Denmark,31,0,0,0,1
26852,thiago motta,Brazil,34,0,0,1,0
26886,michael jakobsen,Denmark,30,0,0,0,1
26894,heiko butscher,Germany,36,0,1,0,0
26928,moritz stoppelkamp,Germany,29,0,1,0,0
26953,marcel eger,Germany,33,0,1,0,0
26955,florian lechner,Germany,35,0,1,0,0
26956,fabio morena,Germany,36,0,1,0,0
26959,fabian boll,Germany,37,0,1,0,0
26982,tobias werner,Germany,31,0,1,0,0
26994,deniz dogan,Germany,36,0,1,0,0
27120,pierre de wit,Germany,29,0,1,0,0
27149,ken reichel,Germany,29,0,1,0,0
27155,anis ben-hatira,Germany,28,0,1,0,0
27156,rouwen hennings,Germany,29,0,1,0,0
27232,sebastian schachten,Germany,31,0,1,0,0
27234,martin harnik,Germany,29,0,1,0,0
27255,thomas kessler,Germany,30,0,1,0,0
27267,ishmael miller,United Kingdom,29,1,0,0,0
27277,abou diaby,France,30,1,0,0,0
27284,michael rensing,Germany,32,0,1,0,0
27286,valerien ismael,France,41,0,1,0,0
27287,hasan salihamidzic,Bosnia and Herzegovina,39,0,1,1,0
27293,bastian reinhardt,Germany,40,0,1,0,0
27297,alexander laas,Germany,32,0,1,0,0
27299,manuel neuer,Germany,30,0,1,0,0
27301,marcelo jose bordon,Brazil,40,0,1,0,0
27302,tim hoogland,Germany,31,0,1,0,0
27305,zlatan bajramovic,Germany,37,0,1,0,0
27306,alexander baumjohann,Germany,29,0,1,0,0
27307,levan kobiashvili,Georgia,39,0,1,0,0
27310,sebastian boenisch,Poland,29,0,1,0,0
27313,tim wiese,Germany,34,0,1,0,0
27316,aaron hunt,Germany,30,0,1,0,0
27320,matthieu delpierre,France,35,0,1,0,0
27324,christian gentner,Germany,31,0,1,0,0
27326,mario gomez,Germany,31,0,1,1,0
27335,kevin-prince boateng,Germany,29,1,1,1,0
27336,pal dardai,Hungary,40,0,1,0,0
27339,ashkan dejagah,Iran,30,1,1,0,0
27341,robert enke,Germany,39,0,1,0,0
27342,morten jensen,Germany,29,0,1,0,0
27346,michael tarnat,Germany,46,0,1,0,0
27349,hanno balitsch,Germany,35,0,1,0,0
27352,jan rosenthal,Germany,30,0,1,0,0
27358,roman weidenfeller,Germany,36,0,1,0,0
27363,florian kringe,Germany,34,0,1,0,0
27365,nuri sahin,Germany,28,1,1,0,1
27372,stefan maierhofer,Austria,34,1,0,0,0
27411,marvin compper,Germany,31,0,1,1,0
27412,filip daems,Belgium,37,0,1,0,0
27418,oliver kirch,Germany,34,0,1,0,0
27419,peer kluge,Germany,35,0,1,0,0
27420,eugen polanski,Poland,30,0,1,0,1
27424,rene adler,Germany,31,0,1,0,0
27425,jan-ingwer callsen-bracker,Germany,32,0,1,0,0
27427,gonzalo castro,Germany,29,0,1,0,0
27429,simon rolfes,Germany,34,0,1,0,0
27430,dimitar berbatov,Bulgaria,35,1,0,0,0
27436,javier pinola,Argentina,33,0,1,0,0
27437,dominik reinhardt,Germany,31,0,1,0,0
27438,andreas wolf,Tajikistan,34,0,1,0,0
27440,marek mintal,Slovakia,39,0,1,0,0
27447,mathias hain,Germany,43,0,1,0,0
27451,radim kucera,Czech Republic,42,0,1,0,0
27452,tobias rau,Germany,34,0,1,0,0
27460,markus schuler,Germany,39,0,1,0,0
27461,heiko westermann,Germany,33,0,1,0,1
27471,chris,Brazil,38,0,1,0,0
27472,patrick ochs,Germany,32,0,1,0,0
27475,marco russ,Germany,31,0,1,0,0
27476,aleksandar vasoski,Macedonia,36,0,1,0,0
27478,alexander meier,Germany,33,0,1,0,0
27481,ioannis amanatidis,Greece,34,0,1,0,0
27483,jermaine jones,Germany,34,1,1,0,0
27485,dominik stroh-engel,Germany,30,0,1,0,0
27488,christian wetklo,Germany,36,0,1,0,0
27492,manuel friedrich,Germany,37,0,1,0,0
27500,milorad pekovic,Serbia and Montenegro,39,0,1,0,0
27502,damir vrancic,Croatia,30,0,1,0,0
27503,simon jentzsch,Germany,40,0,1,0,0
27504,andre lenz,Germany,42,0,1,0,0
27508,peter van der heyden,Belgium,40,0,1,0,0
27510,miroslav karhan,Slovakia,40,0,1,0,0
27512,cedric makiadi,Congo [DRC],32,0,1,0,0
27514,diego klimowicz,Argentina,42,0,1,0,0
27515,juan carlos menseguez,Argentina,32,1,0,0,0
27518,florian fromlowitz,Germany,30,0,1,0,0
27521,matthias henn,Germany,31,0,1,0,0
27524,axel bellinghausen,Germany,33,0,1,0,0
27534,adam bodzek,Poland,31,0,1,0,0
27535,alexander bugera,Germany,38,0,1,0,0
27548,carsten cullmann,Germany,40,0,1,0,0
27550,marvin matip,Germany,31,0,1,0,0
27556,patrick helmes,Germany,32,0,1,0,0
27558,francesco benussi,Italy,34,0,0,1,0
27560,antonio rosati,Italy,33,0,0,1,0
27566,tiziano polenghi,Italy,38,0,0,1,0
27568,lukas jutkiewicz,United Kingdom,27,1,0,0,0
27598,guillermo giacomazzi,Uruguay,38,0,0,1,0
27599,jaime valdes,Chile,35,0,0,1,0
27605,fabio galante,Italy,42,0,0,1,0
27606,alessandro grandoni,Italy,39,0,0,1,0
27607,marc pfertzel,France,35,0,1,0,0
27610,stefano morrone,Italy,37,0,0,1,0
27615,marco storari,Italy,39,0,0,1,0
27630,kamil vacek,Czech Republic,29,0,0,1,0
27654,chavdar yankov,Bulgaria,32,0,1,0,0
27657,sergio floccari,Italy,34,0,0,1,0
27658,federico agliardi,Italy,33,0,0,1,0
27659,salvatore sirigu,Italy,29,0,0,1,0
27660,giuseppe biava,Italy,39,0,0,1,0
27661,eugenio corini,Italy,46,0,0,1,0
27663,franco brienza,Italy,37,0,0,1,0
27664,andrea caracciolo,Italy,35,0,0,1,0
27665,david di michele,Italy,40,1,0,1,0
27666,luca bucci,Italy,47,0,0,1,0
27667,alfonso de lucia,Italy,32,0,0,1,0
27668,matteo contini,Italy,36,0,0,1,1
27669,damiano ferronetti,Italy,31,0,0,1,0
27671,luca cigarini,Italy,30,0,0,1,1
27672,daniele dessena,Italy,29,0,0,1,0
27675,daniele paponi,Italy,28,0,0,1,0
27676,andrea pisanu,Italy,34,0,0,1,0
27677,ivan pelizzoli,Italy,35,0,0,1,0
27678,maurizio lanzaro,Italy,34,0,0,1,1
27679,alessandro lucarelli,Italy,39,0,0,1,0
27680,francesco modesto,Italy,34,0,0,1,0
27684,giandomenico mesto,Italy,34,0,0,1,0
27685,simone missiroli,Italy,30,0,0,1,0
27686,nicola amoruso,Italy,42,0,0,1,0
27690,rolando bianchi,Italy,33,0,0,1,0
27692,cristian chivu,Romania,35,0,0,1,0
27693,christian panucci,Italy,43,0,0,1,0
27694,alberto aquilani,Italy,32,1,0,1,0
27695,rodrigo taddei,Brazil,36,0,0,1,0
27696,stefano okaka chuka,Italy,27,1,0,1,0
27697,luca castellazzi,Italy,41,0,0,1,0
27700,luigi sala,Italy,42,0,0,1,0
27701,cristian zenoni,Italy,39,0,0,1,0
27702,angelo palombo,Italy,35,0,0,1,0
27703,sergio volpi,Italy,42,0,0,1,0
27705,emiliano bonazzoli,Italy,37,0,0,1,0
27708,danilo soddimo,Italy,29,0,0,1,0
27719,felipe,Brazil,32,0,0,1,0
27720,marco motta,Italy,30,0,0,1,0
27721,cesare natali,Italy,37,0,0,1,0
27723,michele rinaldi,Italy,29,0,0,1,0
27731,giampiero pinzi,Italy,35,0,0,1,0
27732,damiano zenoni,Italy,39,0,0,1,0
27733,barreto,Brazil,31,0,0,1,0
27734,antonio di natale,Italy,38,0,0,1,0
27785,carlos valdez,Uruguay,33,0,0,1,0
27843,erik huseklepp,Norway,32,0,0,1,0
27866,tarik elyounoussi,Morocco,28,0,1,0,0
27974,edward ofere,Nigeria,30,0,0,1,0
28081,constant djakpa,Ivory Coast,29,0,1,0,0
28108,marvin emnes,Netherlands,28,1,0,0,0
28109,kevin mcdonald,United Kingdom,27,1,0,0,0
28284,vadim demidov,Latvia,29,0,1,0,1
28308,kaspars gorkss,Latvia,34,1,0,0,0
28435,mergim mavraj,Germany,30,0,1,0,0
28439,sergio sanchez,Spain,30,0,0,0,1
28467,marcelo,Brazil,28,0,0,0,1
28480,naldo,Brazil,34,0,1,0,0
28901,james mcarthur,United Kingdom,28,1,0,0,0
28955,wilfredo caballero,Argentina,35,1,0,0,1
29145,mohammed abdellaoue,Norway,30,0,1,0,0
29257,karim matmour,France,31,0,1,0,0
29276,oliver barth,Germany,36,0,1,0,0
29303,daniel haas,Germany,33,0,1,0,0
29316,kai herdling,Germany,32,0,1,0,0
29340,marco sailer,Germany,30,0,1,0,0
29356,maximilian nicu,Germany,33,0,1,0,0
29529,dario kresic,Croatia,32,0,1,0,0
29543,christoph janker,Germany,31,0,1,0,0
29571,neal eardley,United Kingdom,27,1,0,0,0
29587,maxi moralez,Argentina,29,0,0,1,0
29622,selim teber,Germany,35,0,1,0,0
29631,stefano celozzi,Germany,27,0,1,0,0
29672,josh walker,United Kingdom,27,1,0,0,0
29673,michael mancienne,United Kingdom,28,1,1,0,0
29904,abel gomez,Spain,34,0,0,0,1
30136,davide marchini,Italy,35,0,0,1,0
30143,alberto frison,Italy,28,0,0,1,0
30248,alan smith,United Kingdom,35,1,0,0,0
30249,kevin kuranyi,Brazil,34,0,1,0,0
30250,christian pander,Germany,33,0,1,0,0
30251,fabian ernst,Germany,37,0,1,0,0
30252,frank baumann,Germany,40,0,1,0,0
30253,lukas sinkiewicz,Poland,30,0,1,0,0
30254,moritz volz,Germany,33,0,1,0,0
30255,patrick owomoyela,Germany,36,0,1,0,0
30256,paul freier,Poland,37,0,1,0,0
30266,artur wichniarek,Poland,39,0,1,0,0
30271,sergio,Spain,39,0,0,0,1
30272,marcin mieciel,Poland,40,0,1,0,0
30273,alberto rivera,Spain,38,0,0,0,1
30276,david navarro,Spain,36,0,0,0,1
30277,francisco navarro yeste,Spain,36,0,0,0,1
30279,javier venta,Spain,40,0,0,0,1
30281,francesco toldo,Italy,44,0,0,1,0
30284,massimo maccarone,Italy,37,0,0,1,0
30285,salvatore lanna,Italy,40,0,0,1,0
30287,pablo orbaiz,Spain,37,0,0,0,1
30340,darius vassell,United Kingdom,36,1,0,0,0
30342,david dunn,United Kingdom,36,1,0,0,0
30348,jermain defoe,United Kingdom,33,1,0,0,0
30352,kieran richardson,United Kingdom,31,1,0,0,0
30353,kieron dyer,United Kingdom,37,1,0,0,0
30354,ledley king,United Kingdom,35,1,0,0,0
30355,patrick agyemang,United Kingdom,35,1,0,0,0
30357,luke young,United Kingdom,37,1,0,0,0
30358,prince tagoe,Ghana,29,0,1,0,0
30362,wes brown,United Kingdom,36,1,0,0,0
30367,shaun wright-phillips,United Kingdom,34,1,0,0,0
30371,philip neville,United Kingdom,39,1,0,0,0
30373,paul scholes,United Kingdom,41,1,0,0,0
30380,brad friedel,United States,45,1,0,0,0
30424,andreas granqvist,Sweden,31,0,0,1,0
30434,matias concha,Sweden,36,0,1,0,0
30443,renato,Brazil,37,0,0,0,1
30448,edu,Brazil,38,0,0,0,1
30455,heurelho gomes,Brazil,35,1,1,0,0
30459,martin demichelis,Argentina,35,1,1,0,1
30460,javier zanetti,Argentina,43,0,0,1,0
30468,fabio celestini,Switzerland,40,0,0,0,1
30474,stephan lichtsteiner,Switzerland,32,0,0,1,0
30477,danijel pranjic,Croatia,34,0,1,0,1
30492,walter samuel,Argentina,38,0,0,1,0
30496,mladen petric,Bosnia and Herzegovina,35,1,1,0,0
30503,brett holman,Australia,32,1,0,0,0
30509,pablo zabaleta,Argentina,31,1,0,0,0
30530,makoto hasebe,Japan,32,0,1,0,0
30534,leonardo ponzio,Argentina,34,0,0,0,1
30548,emanuel rivas,Argentina,33,0,0,1,0
30549,diego milito,Argentina,37,0,0,1,0
30572,aaron galindo,Mexico,34,0,1,0,0
30598,nigel de jong,Netherlands,31,1,1,1,0
30602,ron vlaar,Netherlands,31,1,0,0,0
30603,urby emanuelson,Netherlands,30,1,0,1,0
30612,david beckham,United Kingdom,41,0,0,1,0
30613,cesc fabregas,Spain,29,1,0,0,1
30615,gary neville,United Kingdom,41,1,0,0,0
30616,mikael silvestre,France,39,1,1,0,0
30618,steven gerrard,United Kingdom,36,1,0,0,0
30619,michael owen,United Kingdom,36,1,0,0,0
30620,rio ferdinand,United Kingdom,37,1,0,0,0
30622,paul robinson,United Kingdom,36,1,0,0,0
30623,mark viduka,Australia,40,1,0,0,0
30626,thierry henry,France,39,0,0,0,1
30627,john terry,United Kingdom,35,1,0,0,0
30628,thomas hitzlsperger,Germany,34,1,1,1,0
30630,joe cole,United Kingdom,34,1,0,0,0
30631,frank lampard,United Kingdom,38,1,0,0,0
30633,mark schwarzer,Australia,43,1,0,0,0
30635,wayne bridge,United Kingdom,36,1,0,0,0
30638,miroslav klose,Poland,38,0,1,1,0
30646,roque santa cruz,Paraguay,35,1,0,0,1
30648,jens lehmann,Germany,46,1,1,0,0
30649,christoph metzelder,Germany,35,0,1,0,1
30652,vahid hashemian,Iran,40,0,1,0,0
30655,raul,Spain,39,0,1,0,1
30657,iker casillas,Spain,35,0,0,0,1
30661,carles puyol,Spain,38,0,0,0,1
30663,simao,Mozambique,36,0,0,0,1
30664,leonardo franco,Argentina,39,0,0,0,1
30666,david albelda,Spain,39,0,0,0,1
30668,guy demel,France,35,1,1,0,0
30670,gabriel heinze,Argentina,38,0,0,1,1
30675,michael essien,Ghana,33,1,0,1,1
30679,florent malouda,France,36,1,0,0,0
30682,daniele de rossi,Italy,33,0,0,1,0
30686,deco,Brazil,39,1,0,0,0
30687,lucas neill,Australia,38,1,0,0,0
30688,tim borowski,Germany,36,0,1,0,0
30689,tomas ujfalusi,Czech Republic,38,0,0,0,1
30690,adriano,Brazil,34,0,0,1,0
30692,oguchi onyewu,United States,34,0,0,0,1
30693,josip simunic,Australia,38,0,1,0,0
30697,jurica vranjes,Croatia,36,0,1,0,0
30698,marko babic,Croatia,35,0,1,0,1
30699,michael ballack,Germany,40,1,1,0,0
30700,landon donovan,United States,34,1,0,0,0
30701,oliver neuville,Switzerland,43,0,1,0,0
30702,gerald asamoah,Ghana,37,0,1,0,0
30703,timo hildebrand,Germany,37,0,1,0,0
30704,mladen krstajic,Bosnia and Herzegovina,42,0,1,0,0
30706,torsten frings,Germany,39,0,1,0,0
30707,sebastian kehl,Germany,36,0,1,0,0
30709,luca toni,Italy,39,0,1,1,0
30711,massimo oddo,Italy,40,0,1,1,0
30712,vincenzo iaquinta,Italy,36,0,0,1,0
30713,marco amelia,Italy,34,0,0,1,0
30714,francesco totti,Italy,40,0,0,1,0
30715,martin jiranek,Czech Republic,37,1,0,0,0
30716,marco materazzi,Italy,43,0,0,1,0
30717,gianluigi buffon,Italy,38,0,0,1,0
30718,stephen appiah,Ghana,35,0,0,1,0
30720,dida,Spain,42,0,0,1,0
30721,gennaro gattuso,Italy,38,0,0,1,0
30723,alessandro nesta,Italy,40,0,0,1,0
30724,dejan stankovic,Serbia and Montenegro,38,0,0,1,0
30725,pavel nedved,Czech Republic,44,0,0,1,0
30726,edwin van der sar,Netherlands,45,1,0,0,0
30727,alessandro del piero,Italy,41,0,0,1,0
30728,david trezeguet,France,38,0,0,1,1
30729,filippo inzaghi,Italy,43,0,0,1,0
30731,andrea pirlo,Italy,37,0,0,1,0
30734,luis boa morte,Portugal,39,1,0,0,0
30735,louis saha,France,38,1,0,1,0
30736,olof mellberg,Sweden,39,0,0,1,0
30738,eric abidal,France,37,0,0,0,1
30739,gael givet,France,34,1,0,0,0
30740,rafael marquez,Mexico,37,0,0,1,1
30744,masoud shojaei,Iran,32,0,0,0,1
30747,simone perrotta,United Kingdom,39,0,0,1,0
30749,david jarolim,Czech Republic,37,0,1,0,0
30752,carlos marchena,Spain,37,0,0,0,1
30753,ivan klasnic,Germany,36,1,1,0,0
30754,hans sarpei,Ghana,40,0,1,0,0
30764,ivica olic,Croatia,37,0,1,0,0
30776,shinji ono,Japan,37,0,1,0,0
30789,petit,France,40,0,1,0,0
30802,ji-sung park,South Korea,35,1,0,0,0
30805,erik edman,Sweden,37,1,0,0,0
30811,steven cherundolo,United States,37,0,1,0,0
30818,jermaine jenas,United Kingdom,33,1,0,0,0
30819,arne friedrich,Germany,37,0,1,0,0
30820,diego benaglio,Switzerland,33,0,1,0,0
30821,jiri stajner,Czech Republic,40,0,1,0,0
30822,didier drogba,Ivory Coast,38,1,0,0,0
30827,markus rosenberg,Sweden,34,1,1,0,1
30829,wayne rooney,United Kingdom,30,1,0,0,0
30830,peter crouch,United Kingdom,35,1,0,0,0
30831,kolo toure,Ivory Coast,35,1,0,0,0
30832,luis garcia,Spain,38,0,0,0,1
30834,arjen robben,Netherlands,32,0,1,0,1
30835,philipp degen,Switzerland,33,1,1,0,0
30840,rafael van der vaart,Netherlands,33,1,1,0,1
30841,maarten stekelenburg,Netherlands,34,1,0,1,0
30842,brett emerton,Australia,37,1,0,0,0
30843,robin van persie,Netherlands,33,1,0,0,0
30849,vincenzo grella,Australia,36,1,0,0,0
30850,zeljko kalac,Australia,43,0,0,1,0
30853,fernando torres,Spain,32,1,0,1,1
30854,mike hanke,Germany,32,0,1,0,0
30855,ricardo,Portugal,40,0,0,0,1
30857,nuno valente,Portugal,42,1,0,0,0
30859,petr cech,Czech Republic,34,1,0,0,0
30861,zdenek grygera,Czech Republic,36,1,0,1,0
30865,nemanja vidic,Serbia and Montenegro,34,1,0,1,0
30866,ivica dragutinovic,Serbia and Montenegro,40,0,0,0,1
30870,marek jankulovski,Czech Republic,39,0,0,1,0
30871,tiago,Brazil,35,0,0,1,1
30872,bastian schweinsteiger,Germany,32,1,1,0,0
30876,tim cahill,Australia,36,1,0,0,0
30878,wesley sneijder,Netherlands,32,0,0,1,1
30881,alberto gilardino,Italy,34,0,0,1,0
30885,john mensah,Ghana,33,1,0,0,0
30889,xabi alonso,Spain,34,1,1,0,1
30890,philippe senderos,Switzerland,31,1,0,1,1
30891,gabriel milito,Argentina,36,0,0,0,1
30892,stewart downing,United Kingdom,32,1,0,0,0
30893,cristiano ronaldo,Portugal,31,1,0,0,1
30894,philipp lahm,Germany,32,0,1,0,0
30895,aaron lennon,United Kingdom,29,1,0,0,0
30901,aruna dindane,Ivory Coast,35,1,0,0,0
30902,andrea barzagli,Italy,35,0,1,1,0
30906,cristian zaccardo,Italy,34,0,1,1,0
30907,jaroslav plasil,Czech Republic,34,0,0,1,1
30909,david villa,Spain,34,0,0,0,1
30912,christoph spycher,Switzerland,38,0,1,0,0
30914,ricardo costa,Brazil,35,0,1,0,1
30915,ryan babel,Netherlands,29,1,1,0,0
30918,david rozehnal,Czech Republic,36,0,1,1,0
30919,daniel gygax,Switzerland,35,0,1,0,0
30920,edgar barreto,Paraguay,32,0,0,1,0
30922,arouna kone,Ivory Coast,32,1,1,0,1
30924,franck ribery,France,33,0,1,0,0
30928,nicolas burdisso,Argentina,35,0,0,1,0
30929,fabricio coloccini,Argentina,34,1,0,0,0
30930,esteban cambiasso,Argentina,36,1,0,1,0
30935,emmanuel eboue,Ivory Coast,33,1,0,0,0
30937,tranquillo barnetta,Switzerland,31,0,1,0,0
30940,blerim dzemaili,Sweden,30,0,0,1,0
30949,jan polak,Czech Republic,35,0,1,0,0
30950,gilberto,Brazil,40,1,0,0,0
30954,carlos edwards,Trinidad and Tobago,37,1,0,0,0
30955,andres iniesta,Spain,32,0,0,0,1
30958,marcos senna,Brazil,40,0,0,0,1
30960,emmanuel adebayor,Togo,32,1,0,0,1
30962,sergio ramos,Spain,30,0,0,0,1
30964,maza,Spain,34,0,1,0,0
30966,valon behrami,Kosovo,31,1,1,1,0
30974,artur boruc,Poland,36,1,0,1,0
30977,dariusz dudka,Poland,32,0,0,0,1
30981,lionel messi,Argentina,29,0,0,0,1
30983,dusan basta,Serbia and Montenegro,32,0,0,1,0
30986,johan djourou,Ivory Coast,29,1,1,0,0
30987,marcell jansen,Germany,30,0,1,0,0
30988,kenwyne jones,Trinidad and Tobago,31,1,0,0,0
30989,julio cesar,Brazil,37,1,0,1,0
30990,justo villar,Paraguay,39,0,0,0,1
30991,rodrigo palacio,Argentina,34,0,0,1,0
30992,oscar ustari,Argentina,30,0,0,0,1
30994,hedwiges maduro,Netherlands,31,0,0,0,1
31010,omar bravo,Mexico,36,0,0,0,1
31011,jawhar mnari,Tunisia,39,0,1,0,0
31013,theo walcott,United Kingdom,27,1,0,0,0
31014,romaric,Ivory Coast,33,0,0,0,1
31020,guillermo franco,Argentina,39,1,0,0,1
31045,andres guardado,Mexico,30,0,1,0,1
31047,guillermo ochoa,Mexico,31,0,0,0,1
31085,won-hee cho,South Korea,33,1,0,0,0
31088,do-heon kim,South Korea,34,1,0,0,0
31092,chu-young park,South Korea,31,0,0,0,1
31097,luka modric,Croatia,31,1,0,0,1
31103,paulo da silva,Paraguay,36,1,0,0,1
31187,tomas galasek,Czech Republic,43,0,1,0,0
31207,marino defendi,Italy,31,0,0,1,0
31214,matteo ferrari,Algeria,36,0,0,1,0
31235,diego,Brazil,31,0,1,1,1
31244,cicero,Brazil,32,0,1,0,0
31290,sascha riether,Germany,33,1,1,0,0
31291,gael clichy,France,31,1,0,0,0
31292,yoan gouffran,France,30,1,0,0,0
31294,niki zimling,Denmark,31,0,1,1,0
31299,daniel fernandes,Canada,33,0,1,0,0
31300,rolando,Cape Verde,31,0,0,1,0
31303,nelson,Cape Verde,33,0,0,1,1
31304,alessandro rosina,Italy,32,0,0,1,0
31306,branislav ivanovic,Serbia and Montenegro,32,1,0,0,0
31314,milos krasic,Serbia and Montenegro,31,0,0,1,0
31317,nenad milijas,Serbia and Montenegro,33,1,0,0,0
31318,stefan babovic,Serbia and Montenegro,29,0,0,0,1
31435,tomas rosicky,Czech Republic,35,1,0,0,0
31465,tim howard,United States,37,1,0,0,0
31490,gustavo franchin schiavolin,Brazil,34,0,0,1,0
31498,cleber santana,Brazil,35,0,0,0,1
31499,nicola mingazzini,Italy,36,0,0,1,0
31614,maicosuel,Brazil,30,0,1,1,0
31672,alexander farnerud,Sweden,32,0,0,1,0
31718,nelson haedo valdez,Paraguay,32,0,1,0,1
31725,mario alberto santana,Argentina,34,0,0,1,0
31731,gianni zuiverloon,Netherlands,29,1,0,0,1
31739,cristiano zanetti,Italy,39,0,0,1,0
31906,salomon kalou,Ivory Coast,31,1,1,0,0
31907,andrew johnson,United Kingdom,35,1,0,0,0
31921,gareth bale,United Kingdom,27,1,0,0,1
31936,rob friend,Canada,35,0,1,0,0
31938,marco cassetti,Italy,39,0,0,1,0
31953,cameron jerome,United Kingdom,29,1,0,0,0
31963,kevin mcnaughton,United Kingdom,34,1,0,0,0
31989,jermaine beckford,United Kingdom,32,1,0,0,0
31996,andriy shevchenko,Ukraine,39,0,0,1,0
32118,lukas podolski,Poland,31,1,1,1,0
32148,michael kightly,United Kingdom,30,1,0,0,0
32304,george boyd,United Kingdom,30,1,0,0,0
32441,gareth mcauley,United Kingdom,36,1,0,0,0
32446,david marshall,United Kingdom,31,1,0,0,0
32448,aiden mcgeady,United Kingdom,30,1,0,0,0
32465,david goodwillie,United Kingdom,27,1,0,0,0
32496,allan mcgregor,United Kingdom,34,1,0,0,0
32562,craig gordon,United Kingdom,33,1,0,0,0
32569,patrice evra,Senegal,35,1,0,1,0
32570,roman bednar,Czech Republic,33,1,0,0,0
32574,jonathan zebina,France,38,0,0,1,0
32577,bernard mendy,France,35,1,0,0,0
32579,anthony reveillere,France,36,1,0,1,0
32581,christophe berra,United Kingdom,31,1,0,0,0
32597,reto ziegler,Switzerland,30,0,0,1,0
32616,steven whittaker,United Kingdom,32,1,0,0,0
32627,steven fletcher,United Kingdom,29,1,0,0,0
32656,antonio lopez,Spain,35,0,0,0,1
32657,victor valdes,Spain,34,1,0,0,1
32678,german dario lux,Argentina,34,0,0,0,1
32705,steven naismith,United Kingdom,30,1,0,0,0
32728,robert snodgrass,United Kingdom,29,1,0,0,0
32734,graham dorrans,United Kingdom,29,1,0,0,0
32745,ivica banovic,Croatia,36,0,1,0,0
32746,morgan de sanctis,Italy,39,0,0,1,0
32747,fabrizio miccoli,Italy,37,0,0,1,0
32748,antonio cassano,Italy,34,0,0,1,0
32749,marco di vaio,Italy,40,0,0,1,0
32750,mauro esposito,Italy,37,0,0,1,0
32751,massimo ambrosini,Italy,39,0,0,1,0
32752,giuseppe favalli,Italy,44,0,0,1,0
32760,milos maric,Serbia and Montenegro,34,0,1,0,0
32761,ruben baraja,Spain,41,0,0,0,1
32762,vicente,Spain,35,0,0,0,1
32764,raul tamudo,Spain,38,0,0,0,1
32765,jose maria guti,Spain,39,0,0,0,1
32769,paolo cannavaro,Italy,35,0,0,1,0
32788,joshua kennedy,Australia,34,0,1,0,0
32870,alan hutton,United Kingdom,31,1,0,0,1
32920,rasmus bengtsson,Sweden,30,0,1,0,0
32942,don cowie,United Kingdom,33,1,0,0,0
32973,simon lappin,United Kingdom,33,1,0,0,0
32995,enrique de lucas,Spain,38,0,0,0,1
33018,daniel aranzubia,Spain,37,0,0,0,1
33021,ander murillo,Spain,33,0,0,0,1
33022,luis prieto,Spain,37,0,0,0,1
33025,andoni iraola,Spain,34,0,0,0,1
33027,ustaritz,Spain,33,0,0,0,1
33028,aritz aduriz,Spain,35,0,0,0,1
33030,fernando llorente,Spain,31,0,0,1,1
33045,stephen kelly,Ireland,33,1,0,0,0
33048,darren pratley,United Kingdom,31,1,0,0,0
33049,lee bowyer,United Kingdom,39,1,0,0,0
33065,karim guede,Germany,31,0,1,0,0
33076,zak whitbread,United States,32,1,0,0,0
33082,mario cvitanovic,Croatia,41,0,1,0,0
33085,daniel van buyten,Belgium,38,0,1,0,0
33086,joleon lescott,United Kingdom,34,1,0,0,0
33101,jose paolo guerrero,Peru,32,0,1,0,0
33128,didier digard,France,30,1,0,0,1
33138,stephen ward,Ireland,31,1,0,0,0
33285,daniel ziebig,Germany,33,0,1,0,0
33316,michael chopra,United Kingdom,32,1,0,0,0
33336,mimoun azaouagh,Morocco,33,0,1,0,0
33337,fabio simplicio,Brazil,37,0,0,1,0
33338,dennis aogo,Germany,29,0,1,0,0
33339,gerhard tremmel,Germany,37,1,1,0,0
33342,dennis kruppke,Germany,36,0,1,0,0
33348,roda antar,Sierra Leone,36,0,1,0,0
33414,pietro accardi,Italy,34,0,0,1,0
33418,djibril cisse,France,35,1,0,1,0
33421,jimmy kebe,France,32,1,0,0,0
33422,guillermo rodriguez,Uruguay,32,0,0,1,0
33439,vladimir stojkovic,Serbia and Montenegro,33,1,0,0,1
33464,karim ziani,France,34,0,1,0,0
33468,stephane sessegnon,Benin,32,1,0,0,0
33473,tom starke,Germany,35,0,1,0,0
33579,oscar wendt,Sweden,30,0,1,0,0
33582,jiri jarosik,Czech Republic,38,0,0,0,1
33586,alvaro rubio,Spain,37,0,0,0,1
33588,haris medunjanin,Bosnia and Herzegovina,31,0,0,0,1
33607,ruben,Spain,34,0,0,0,1
33611,diego camacho,Spain,39,0,0,0,1
33615,ian harte,Ireland,39,1,0,0,0
33620,jelle van damme,Belgium,32,1,0,0,0
33630,ivan cuellar,Spain,32,0,0,0,1
33632,maxi rodriguez,Argentina,35,1,0,0,1
33633,martin petrov,Bulgaria,37,1,0,0,0
33634,juan valera,Spain,31,0,0,0,1
33635,gabi,Spain,33,0,0,0,1
33636,luis perea,Colombia,37,0,0,0,1
33637,peter luccin,France,37,0,0,0,1
33640,maxi lopez,Argentina,32,0,0,1,0
33641,santiago ezquerro,Spain,39,0,0,0,1
33644,antonio doblas,Spain,36,0,0,1,1
33650,vincent pericard,Cameroon,33,1,0,0,0
