"home_player_1","home_player_2","home_player_3","home_player_4","home_player_5","home_player_6","home_player_7","home_player_8","home_player_9","home_player_10","home_player_11","away_player_1","away_player_2","away_player_3","away_player_4","away_player_5","away_player_6","away_player_7","away_player_8","away_player_9","away_player_10","away_player_11"
26173,36395,97491,38215,27550,30789,114492,38217,37321,34045,38848,38793,24632,26588,27412,36380,31187,26472,29257,27306,71353,31936
31299,30434,27607,93039,43061,39843,36051,12246,33336,42331,30272,27284,35988,39774,33085,30894,30872,38244,30459,38843,30638,32118
27341,39834,35607,25483,27346,27314,27349,30821,34400,36072,23819,27358,30255,71399,20396,27360,30707,40190,27365,36132,34102,31718
37377,37381,95081,8932,25364,33686,37387,34413,37385,37389,37390,36058,39828,27451,38170,27460,27462,36007,27418,71017,47551,30266
27284,35988,39774,30459,30894,38244,38843,30872,30924,18518,32118,37377,25364,8932,95081,37381,37387,33686,29631,34413,38183,37389
27424,34267,30253,128037,43210,NA,34681,27429,30937,27556,31199,NA,27472,27475,26383,27484,27471,36060,41923,41931,27478,69864
27358,30255,71399,20396,27360,30707,40190,27363,36132,34102,31718,27313,27315,41927,35606,27310,42321,26545,36378,31235,25366,37550
30648,27774,36146,37401,41559,42346,30628,34114,97752,27642,27326,24104,37332,30819,30693,103089,27336,31244,29356,30698,25819,30886
27299,27303,68253,30704,27307,27461,25773,27483,26437,30249,2862,25524,30668,26778,37787,33338,30749,46887,34650,30987,38216,33101
36058,27451,38170,39828,27460,27462,36007,71017,17233,24138,30266,30820,12330,69923,30902,37317,19511,31290,27324,39902,30445,15403
33339,16368,33082,42221,33285,39796,40923,70610,38828,39734,37558,26173,39810,38215,97491,36395,27550,30789,114492,38848,39805,34045
38793,24632,26588,27412,36380,26472,31187,29257,27306,71353,31936,31299,30434,28435,93039,43061,39843,36051,39844,33336,42331,27514
30703,39841,59582,27411,38213,36775,95574,147729,29622,78990,35996,27341,39834,27349,37380,115670,27314,118386,30821,34400,27352,23819
25524,37156,26778,37787,33338,46887,30749,38216,33101,30987,30764,30703,39841,40093,27411,29543,29622,36011,78990,40176,35996,35411
27313,41927,35606,28480,27310,26545,30706,36378,31235,25366,30827,27341,39834,37380,25483,115670,27314,27349,30821,34400,27352,23819
24104,25815,30819,30693,103089,31244,27336,36130,29356,25819,30886,27358,30255,71399,20396,27360,30707,43319,27365,36132,34102,31718
30820,12330,69923,30902,37317,19511,31290,27324,39902,30445,15403,27284,35988,39774,93041,30894,38843,38244,30872,30924,30709,32118
27467,27472,27475,26383,27484,27471,36060,41923,27478,41931,37760,33339,16368,42221,33082,33285,39796,40923,75467,39734,70610,37558
36058,36056,38170,39828,27460,27462,36007,71017,47551,36091,30266,27299,27303,27301,27461,30250,27483,27307,35997,26437,30249,2862
26173,36395,97491,38215,114492,30789,39810,34381,94915,34045,38848,27424,128037,30253,27492,43210,27429,49939,NA,30937,27556,31199
31299,39843,17312,28435,39898,39892,36051,33336,39844,42331,27514,30648,27774,36146,27320,41559,38188,30628,34114,97752,27326,27642
