"home_player_1","home_player_2","home_player_3","home_player_4","home_player_5","home_player_6","home_player_7","home_player_8","home_player_9","home_player_10","home_player_11","away_player_1","away_player_2","away_player_3","away_player_4","away_player_5","away_player_6","away_player_7","away_player_8","away_player_9","away_player_10","away_player_11"
32746,42388,32769,42043,39535,56585,24546,414792,18518,18925,49677,30974,25587,24504,24013,24536,24502,39644,24507,31725,155738,30881
43283,74663,41882,26098,27303,41760,72518,40601,41758,37767,154249,42422,24970,39643,46875,109298,111862,49860,27731,25818,50047,27734
27697,34305,22984,39774,27692,30460,30930,26852,30724,33639,30549,41671,41930,24792,114769,73845,26214,25595,41841,71768,190872,32749
56829,30474,35244,39331,38922,39444,39334,21446,25594,27657,18506,27691,27672,96646,33414,32597,72371,27702,39198,37521,24549,24491
41243,39423,18500,25815,41380,39701,39264,73999,39306,167634,39488,39351,31938,30928,41023,24130,33337,30682,30747,33782,30714,38717
27560,144999,31490,39185,41605,39428,57076,41432,39537,42091,27665,30713,39555,30723,80562,34952,30721,32751,23688,26096,46554,35724
42502,24414,24403,103266,39763,39222,24405,41433,34633,39474,41411,27659,39422,164029,139806,24622,39207,107502,39367,129391,147951,30284
41643,41670,41437,41632,41652,37499,38118,39450,NA,27664,41475,35644,30906,27679,33816,37508,27610,11685,42433,35561,96540,41413
39477,24443,39721,26223,42008,42119,42651,26522,41309,24448,38920,43283,41882,26098,27684,34008,41760,27303,72518,41758,30991,41542
42422,46875,24970,41318,109298,27731,25818,111862,49860,50047,27734,27697,34305,22984,39774,27692,30460,30930,26852,30724,33639,25597
34530,39555,30723,80562,39549,26315,32751,192504,33974,35724,32748,41243,129763,18500,25815,39423,39701,39264,73999,182765,96598,39488
27691,39729,96646,24484,32597,41661,57124,27702,37521,24549,165709,30717,27720,24235,41884,63520,31314,27694,24132,41890,39232,38827
27659,39422,164029,39419,24622,39207,107502,39367,147951,129391,32747,41643,41652,32574,41662,41632,39450,38118,37499,41665,27664,97487
41671,39440,24792,114769,73845,26214,25595,41841,71768,190872,32749,56829,38922,35244,27660,43341,39444,39334,25594,27657,37767,21446
35644,30906,40621,27679,33816,42433,30940,11685,17836,35561,96540,39415,28907,18823,18880,37768,18816,121286,45220,42431,39706,33640
30974,25587,24504,24013,24536,24502,39644,24507,31725,30881,155738,27560,144999,31490,39185,24500,39428,41432,27598,39537,42091,27665
41818,41809,41729,150670,24493,41879,42601,41816,38060,39496,26234,32746,39509,42388,32769,24546,39535,41658,50074,56585,49677,18925
39401,31938,30453,41023,24130,27695,33337,30682,30747,30714,39447,42502,24414,24403,103266,39763,39222,24405,41433,41326,39474,34633
32746,42388,32769,41666,50074,56585,40004,414792,41658,18925,49677,27691,39729,96646,33414,32597,41661,39198,27702,37521,30284,165709
41671,150388,73841,41942,73845,39340,25595,41841,190872,42437,32749,39351,31938,30453,30928,24130,37545,30682,27695,33337,38717,39447
30717,30861,24235,41884,34320,31314,27694,33888,41890,96534,30727,42422,46875,24970,41318,109298,27731,25818,111862,49860,50047,27734
43283,27684,39304,26098,41882,39562,41758,72518,41760,30991,41542,35644,17836,40621,27679,33816,11685,30940,27610,42433,35561,96540
30989,34305,39774,25526,150466,30460,30930,26852,184536,33639,30549,27659,39422,164029,39419,24622,39207,107502,39367,147951,129391,32747
39415,47553,18823,18880,37768,42901,18816,121286,39706,33640,45220,34530,34952,80562,26315,39549,38244,32751,192504,33974,32748,35724
41643,32574,41437,41662,41640,38118,41475,39450,37499,NA,27664,39477,42008,39721,181984,24443,42119,42651,26522,41309,38920,24448
56829,30474,39331,27660,43341,57067,39444,39334,25594,27657,150401,30974,25587,24504,24013,118879,24502,31725,24507,41269,30881,155738
27560,22386,39185,24500,144999,39428,27598,41432,39556,39537,42091,41243,18500,41380,25815,129763,39701,39264,73999,39306,167634,39638
42502,103266,24414,24403,39763,41326,39222,41404,27685,34633,41411,41818,41879,25338,150670,24493,24459,39194,41816,42003,26234,27696
34530,30711,34952,26315,39549,23688,80562,30603,33974,46554,35724,56829,30474,35244,27660,43341,57067,39444,39334,21446,150401,37767
35626,24970,41318,39643,109298,111862,49860,27731,25818,27734,35421,41671,114769,24792,39440,73845,41841,71768,26214,25595,32749,42437
39401,41023,30453,24130,31938,30682,30747,33337,38717,30714,39447,41643,41670,32574,41437,37499,31739,41640,41652,39487,NA,41475
39477,39273,181984,39721,24443,58499,42119,42651,41309,24448,42425,32746,42388,32769,39509,39535,56585,24546,414792,50074,41658,49677
27691,32597,41632,96646,39729,41661,37521,57124,27702,40686,30284,42502,112476,103266,24403,41478,41433,24405,41326,39222,41404,39474
41818,41879,25338,150670,41729,41816,24459,39194,42003,26234,27696,30989,34305,25526,30716,27692,39393,26852,30460,30549,33639,24549
41243,18500,25815,150466,129763,30718,39701,39306,73999,167634,39638,39415,18880,18823,39284,47553,18816,41694,45220,42431,33640,39271
30974,39621,24504,239213,24536,30966,24502,24507,35643,30881,31725,43283,27684,34008,26098,41882,39562,72518,40608,27303,41542,30991
27659,39422,139806,39419,24622,39207,107502,39367,147951,129391,32747,30717,30861,30902,41884,34320,31314,27694,33888,41890,30727,41411
35644,30906,27679,27680,37508,11685,30940,37541,38827,96540,41413,27560,22386,39185,24500,144999,39428,39537,26349,41432,57076,39556
42502,24414,24403,103266,39763,24405,39222,41433,41326,41404,39474,30717,231753,24235,30902,41884,31314,27694,33888,41890,41411,96534
35626,46875,24970,39643,109298,25816,25818,111862,49860,50047,27734,27691,41632,96646,24484,32597,27672,27702,39198,72371,40686,30284
35644,30906,27679,37508,33816,42433,30940,37541,38827,96540,41413,30974,39621,24504,239213,24536,31725,39644,30966,41269,35643,30881
30989,34305,25526,22984,30460,30930,26852,39393,30878,33639,24549,39401,31938,41023,30928,24130,33337,30682,30747,33782,38717,39447
41671,39440,24792,114769,73845,25595,26214,71768,41841,42437,32749,39415,28907,18823,18880,39284,18816,41694,182765,45220,42431,33640
56829,30474,35244,27660,43341,41629,39444,34540,21446,150401,18506,39477,42008,24443,39273,26223,42119,39426,58499,41309,24448,42425
43283,27684,39304,26098,41882,39562,41758,72518,41760,154249,41542,34530,30711,80562,26315,34952,38244,30721,23688,33974,46554,35724
27560,22386,39185,24500,144999,39428,27598,41432,39537,41605,42091,27659,164029,39422,46820,139806,197514,39207,107502,39367,129391,32747
32746,39509,41666,25584,39535,50074,40004,56585,49677,41658,18925,41243,18500,25815,39423,150466,39701,39264,73999,39306,167634,39638
41643,41670,32574,41437,31739,41640,41652,39450,39487,NA,41475,41818,41879,41729,25338,150670,24459,39194,41816,41445,27843,26234
41243,27719,41380,25815,39264,73999,167634,33706,129763,31304,39638,42422,24970,41318,46875,109298,111862,49860,27731,25818,50047,27734
30717,231753,30902,24235,41884,31314,33888,27694,41890,41411,30709,30989,34305,25526,22984,30460,39393,26852,30930,30878,33639,24549
27659,164029,139806,39419,24622,39207,210932,39367,147951,129391,32747,30974,39621,24504,239213,24536,24507,24502,30966,31725,30881,39311
34530,30711,30723,80562,39549,30721,38244,192504,26096,32748,35724,35644,30906,37508,27679,33816,11685,30940,42433,96540,38827,35561
39401,39345,31938,41023,24130,27695,30682,30747,33337,38717,39447,32746,42388,32769,39509,39535,24546,56585,414792,41658,18925,49677
39415,18880,18823,182765,37768,18816,18590,45220,42431,121286,33640,27560,191080,31490,22386,24500,39428,39537,27598,41432,57076,42091
41643,32574,41437,41670,41652,39450,37499,39487,33414,41475,NA,56829,30474,27660,35244,38922,39334,41629,57067,21446,37767,150401
27691,39729,24793,24484,32597,27672,27702,57124,37521,30284,40686,41671,39440,24792,73841,73845,26214,25595,39340,150388,42437,32749
41818,41879,41729,25338,150670,24459,30548,39194,42003,42664,27696,43283,39304,41882,26098,27684,39562,41760,72518,41758,30991,41542
42502,103266,24414,24403,39763,24405,41326,39222,41404,39474,34633,39477,24443,39721,26223,58499,42651,39273,26522,42601,24448,42425
42422,24970,41318,46875,109298,111862,49860,27731,25818,27734,35421,41643,41670,32574,41437,37499,31739,41640,41652,39450,27664,41475
30989,34305,25526,22984,98254,30460,26852,39393,25597,33639,24549,42502,24414,24403,103266,39763,39222,24405,41404,41326,34633,39474
39769,30474,35244,27660,43341,21446,41629,57067,39334,37767,150401,41818,41879,41729,25338,150670,24459,39194,41816,42003,38060,27696
32746,41666,32769,39509,39535,24546,40004,50074,41658,18518,49677,39415,39314,18823,18880,39284,213317,18816,41694,182765,45220,37273
30974,25587,24504,27721,24536,30966,24502,24507,35643,39311,30881,27691,96646,41632,24793,41661,27672,27702,72371,32597,37521,30284
43283,27684,26098,39304,41882,27303,41758,72518,41760,41542,30991,39401,30928,30453,39490,24130,33337,39376,41329,30747,39447,30714
41671,39440,24792,73841,73845,26214,25595,41841,190872,42437,32749,27659,164029,139806,39419,39367,39207,107502,196205,147951,129391,105548
39477,42008,113762,26223,24443,42119,42651,26522,42601,24448,38920,34530,39555,30723,80562,39549,30721,38244,192504,33974,35724,32748
27560,191080,39185,22386,24500,41432,39428,57076,154239,41605,27665,30717,231753,30902,24235,41884,31314,33888,27694,41890,41411,30709
35644,27679,37508,40621,27610,11685,30940,96540,27680,42433,38827,41243,27719,41380,25815,129763,39701,39306,39264,33706,31304,39638
39415,39314,18823,47553,28907,18816,42901,41694,45220,33640,37273,43283,27684,26098,39304,34008,41760,40608,72518,41882,41542,30991
39351,31938,30928,41023,24130,37545,30682,27695,39376,38717,30714,35644,37508,40621,27679,30906,42433,27610,27680,11685,96540,38827
41643,41670,32574,41662,31739,41640,41652,39450,39487,27664,41475,27560,191080,31490,39185,24500,39428,41605,57076,154239,39537,42091
27691,96646,24793,24484,41661,27672,57124,27702,32597,37521,30284,30989,98254,39774,25526,27692,39393,30724,30460,30878,24549,33639
41243,27719,41380,25815,129763,39701,39306,39264,73999,31304,39638,39477,181984,24443,39721,42008,42119,39426,26522,41309,24448,38920
34530,39555,30723,80562,30870,30721,38244,23688,33974,46554,35724,32746,42388,32769,39509,39535,24546,56585,414792,39706,41658,49677
41818,41879,41729,150670,24493,38938,41816,42003,41445,27843,150754,30974,24504,27721,24536,39621,24502,24507,155738,30966,39311,30881
27615,30861,30902,24235,41884,31314,33888,41890,96534,41411,30712,41671,41942,24792,114769,73845,26214,25595,150388,41841,42437,32749
27659,46820,139806,39419,24622,39367,39207,107502,147951,105548,129391,42422,46875,24970,41318,109298,27731,25818,111862,49860,50047,27734
42502,41478,24403,103266,39763,39222,24405,41404,41326,34633,39474,39769,30474,27660,35244,43341,39334,41629,57067,21446,37767,150401
27560,130113,31490,39185,24500,39428,41432,27598,57076,39537,42091,39351,31938,30453,30928,24130,37545,30682,27695,30747,38717,39447
39477,181984,24443,39721,58499,39426,42651,39273,41309,24448,38920,35644,30906,27679,40621,27610,30940,37541,27680,42433,38827,41413
30989,34305,39774,25526,27692,30460,26852,30724,30878,24549,33639,43283,27684,26098,39304,34008,27303,39562,72518,41760,109121,30991
30717,231753,30902,41884,63520,31314,33888,41890,96534,30709,41411,34530,39555,30723,80562,30870,30721,38244,23688,27335,35724,32748
56829,38922,39726,27660,43341,39334,41629,37767,21446,18506,27657,27659,164029,39419,139806,39422,39367,39207,147951,24622,105548,129391
27691,39729,24793,24484,32597,41661,27702,27672,40686,37521,30284,41243,150466,18500,25815,41380,39701,39264,73999,167634,39306,96598
30974,24504,27721,24536,39621,24502,31725,24507,30966,39311,30881,39415,18880,18823,182765,28907,42901,41694,45220,37522,37273,33640
41671,114769,24792,73845,150388,39340,41841,26214,25595,32749,42437,42502,112476,103266,41478,39763,41433,24405,41326,39222,39474,34633
32746,42388,32769,39509,39535,24546,56585,414792,50074,41658,49677,41643,32574,41662,41670,41640,39450,71359,39487,41652,41475,27664
42422,46875,24970,41318,155066,27731,25818,111862,49860,50047,27734,41818,41879,150670,41809,41729,41816,42003,38938,27843,42664,27696
42502,103266,24403,41478,39763,41433,24405,41326,41404,39474,111747,42422,24970,41318,46875,109298,111862,49860,27731,25818,50047,27734
35644,30906,37508,27679,42433,37541,30940,27680,11685,41413,24499,32746,41666,32769,182921,39535,24546,40004,50074,41658,18925,49677
39415,28907,18823,18880,39284,42901,41694,45220,42431,37273,33640,27691,39729,96646,41632,41661,27672,39198,57124,111182,37521,30284
41243,150466,25815,18500,41380,73999,39264,39701,167634,39306,39638,30717,27720,24235,41884,63520,31314,41890,27694,39232,30727,41411
27560,31490,39185,24500,144999,39428,39537,27598,41432,39556,42091,41671,114769,24792,73845,150388,39340,41841,190872,26214,25595,32749
39351,30928,30453,41023,24130,37545,30682,33782,30747,38717,30714,56829,30474,39726,27660,43341,39334,41629,37767,21446,18506,27657
39477,181984,26223,24443,39273,42601,42651,39286,58499,24448,38920,30974,25587,24504,27721,24536,30966,24507,39719,31725,30881,39311
34530,39555,30723,80562,39549,30721,38244,192504,33974,46554,35724,41818,41879,150670,41809,25338,38060,24459,42003,42664,38938,26234
43283,27684,39304,26098,41882,39562,40608,72518,41760,30991,41542,27659,164029,39419,39207,39422,39367,107502,24622,129391,105548,32747
41643,32574,41437,41670,41640,39450,71359,39487,41652,41475,27664,30989,34305,39774,25526,98254,30460,30724,25597,30878,33639,24549
42422,24970,39643,41318,109298,25818,111862,39357,50047,27734,41542,27615,27720,24235,41884,30861,31314,33888,41890,39232,39540,30727
27691,39729,24793,24484,32597,24453,27702,27672,37521,24549,32748,32746,42043,32769,42388,39535,24546,56585,414792,41658,18925,49677
39401,39345,30453,41023,31938,30747,37545,30682,33782,30714,39447,41671,41930,24792,114769,73845,15732,111794,26214,25595,27675,32749
35644,30906,37508,40621,46374,42433,27610,33816,96540,24499,68411,43283,41760,25526,39304,41882,27303,41758,40608,30991,30709,27684
27659,39422,164029,39419,24622,39207,107502,39367,129391,105548,147951,30989,34305,39774,30492,27692,30460,30930,25597,30724,33639,30549
34530,34952,30723,80562,39549,27335,30731,26096,30729,35724,30743,39415,39314,18823,18880,37768,39267,56992,42901,42431,39706,33640
24503,25587,24013,24504,24536,24507,31739,41269,155738,39719,30881,56829,30474,27660,35244,43341,34540,39334,41629,25594,21446,25598
39477,39273,181984,26223,24443,24436,42651,39286,42003,42425,24448,39323,41652,41437,41632,41654,39699,38118,39487,41475,27664,NA
41243,129763,18500,25815,98254,30718,39264,73999,182765,39638,167634,27560,41432,31490,22386,42460,27598,39428,26349,57076,39537,34969
41818,24493,41879,25338,41729,38060,39194,42601,42664,27733,39496,42502,24414,24403,103266,39763,39222,41433,41136,41326,41411,39474
32746,32769,41666,182921,50074,24546,40004,414792,41658,18925,49677,42502,41478,24403,112476,39763,39222,24405,41433,41326,27685,39474
30974,39621,24504,27721,24536,30966,24507,39719,31725,30881,39311,39351,30928,30453,41023,24130,37545,30682,27695,30747,33782,30714
27691,39729,24793,96646,41632,41661,57124,27672,32597,37521,30284,35644,30906,40621,33413,42433,30940,27610,33816,41413,96540,38827
30717,231753,24235,41884,63520,31314,41890,27694,39232,41411,30727,41643,41670,41662,33414,41640,39450,38118,71359,113239,41475,NA
27659,164029,40855,39207,46820,107502,39367,24622,147951,129391,35575,34530,39555,30723,80562,30870,30721,38244,23688,26096,46554,32748
41671,114769,24792,39440,73845,41841,26214,25595,150388,32749,190872,43283,39304,41882,27684,34008,39562,41760,40608,41758,30991,41542
30989,34305,39774,27692,30460,26852,30930,30878,25597,33639,24549,27560,144999,22386,39185,24500,39537,41432,154239,41605,27598,39556
42422,24970,41318,46875,109298,111862,49860,27731,25818,50047,27734,39415,18880,18823,39284,47553,42901,182765,41694,45220,42431,37273
41818,41879,41809,25338,150670,38938,24459,42003,42664,27843,26234,39477,113762,39721,58499,42008,42119,39426,26522,41309,24448,42425
56829,38922,27660,35244,33963,57067,41629,21446,25594,18506,37767,41243,150466,18500,25815,41380,39701,39264,73999,39306,96598,39638
32746,42388,32769,39509,39535,24546,40004,414792,41658,18925,49677,56829,30474,35244,27660,33963,57067,39444,25594,34540,37767,18506
39415,28907,18823,18880,39284,42901,41694,182765,42431,37273,33640,27659,39419,40855,164029,39422,39367,107502,39207,24622,105548,35575
27560,22386,39185,144999,39428,39537,41605,41432,154239,27665,42091,42422,24970,41318,46875,109298,111862,25816,49860,25818,50047,27734
39351,30928,30453,41023,24130,37545,30682,33782,30747,38717,30714,27615,27720,24235,30902,34320,33888,39232,27694,31314,41890,41411
34530,39555,30723,80562,34534,30721,38244,26096,27335,46554,33974,30989,34305,25526,27692,30460,26852,30930,25597,30878,33639,24549
39477,39273,181984,39721,58499,39426,42651,26522,41309,24448,42425,27691,96646,24793,24484,41661,27672,27702,57124,32597,24491,30284
41243,129763,25815,27719,150466,33706,39264,73999,167634,39306,96598,30974,25587,24504,27721,24536,24507,24502,39719,31725,30881,39311
43283,39304,41882,27684,34008,39562,41760,27303,41758,30991,41542,42502,103266,24403,41478,39763,41433,41326,39222,41404,27685,39474
41643,32574,41437,41670,41640,39487,31739,33414,71359,NA,27664,41671,150388,24792,114769,73845,26214,170667,41841,71768,190872,32749
35644,30906,27679,40621,27610,11685,17836,33816,27680,35561,38827,41818,41879,41809,41729,25338,24459,42664,41816,27843,42003,26234
42422,46875,24970,41318,109298,25816,27731,111862,49860,27734,35421,39351,31938,30928,41023,24130,30682,37545,39345,39376,38717,30714
41818,41879,41809,41729,25338,24459,41816,42003,27843,26234,38060,39415,39284,47553,28907,39541,42901,18816,41694,42431,37273,33640
56829,30474,39726,35244,33963,39444,39334,34540,21446,37767,18506,35644,30906,27679,40621,33816,17836,42433,30940,27680,96540,38827
41671,24464,39440,24792,73841,182776,26214,25595,71768,27675,32749,32746,42388,32769,182921,39535,24546,40004,414792,41658,39706,18925
30974,39621,24504,27721,24536,24502,24507,39719,31725,155738,30881,34530,39555,26315,80562,34534,23688,38244,26096,27335,35724,46554
27615,27720,24235,30902,63520,31314,33888,27694,41890,39232,41411,43283,27684,26098,39304,34008,41760,39562,41758,46374,109121,41542
27691,96646,24793,41632,41661,27702,57124,32597,37521,24491,30284,27560,144999,27598,39185,39428,39537,41432,41605,154239,42091,27665
30989,34305,25526,39774,98254,30460,30930,30724,39393,24549,33639,39477,39273,181984,39721,58499,42119,42651,26522,41309,24448,42425
42502,103266,24403,41478,39763,41433,24405,41326,39222,41404,39474,41643,41670,32574,41437,71359,31739,41640,33414,39487,NA,27664
27659,39422,40855,39419,24622,213366,31288,39367,210932,32747,35575,41243,150466,25815,27719,41380,39701,39264,73999,167634,39306,96598
30974,25587,24504,24013,24536,30966,24507,39719,41269,39311,30881,30717,27720,24235,30902,34320,33888,27694,31314,39232,41890,41411
27560,41605,22386,39185,144999,39428,39537,27598,57076,27665,42091,42502,103266,24403,41478,39763,41433,24405,41326,39222,41404,39474
43283,39304,41882,26098,27684,41760,27303,72518,41758,30991,41542,41643,41670,32574,41437,31739,41640,33414,39450,39487,27664,41475
35644,30906,27679,40621,33816,27680,27610,30940,11685,96540,38827,30989,98254,25526,39774,27692,30460,30930,30724,39393,24549,33639
39415,28907,18823,39541,37768,42901,41694,182765,42431,37273,33640,56829,30474,27660,35244,43341,39334,34540,37767,21446,25594,27657
39477,39273,26223,39721,24443,39426,42651,26522,41309,24448,42425,41671,24464,24792,114769,73845,150388,25595,39340,71768,190872,32749
39351,31938,30928,39206,24130,37545,30682,39345,33782,27695,30714,27659,39422,40855,39419,24622,39207,107502,39367,129391,35575,105548
32746,42388,32769,182921,39535,24546,40004,414792,41658,18925,49677,42422,46875,24970,41318,39357,109298,27731,111862,25818,49860,35421
41243,18500,41380,94326,150466,39306,39264,73999,167634,31304,39638,41818,41809,41729,25338,24493,24459,41816,42003,42664,27843,26234
34530,39555,26315,80562,34534,30721,38244,26096,27335,33974,46554,27691,96646,24793,41632,27672,39198,27702,72371,111182,24491,30284
43283,39304,41882,26098,27684,39562,27303,46374,41758,30991,41542,27560,191080,41605,39185,144999,39428,39537,27598,41432,27665,42091
30989,34305,25526,39774,98254,30460,30930,30724,30878,30549,33639,56829,30474,35244,27660,33963,34540,39334,18506,21446,25594,27657
41643,32574,41437,71359,41640,41652,31739,39487,41475,NA,27664,34530,39555,80562,26315,34534,38244,23688,26096,27335,33974,32748
42502,103266,24403,41478,39763,41433,24405,41326,39222,41404,39474,30974,24013,24504,24536,25587,24502,24507,30966,39311,30881,41269
27659,39422,164029,39419,24622,39207,107502,39367,147951,105548,129391,32746,42388,25584,182921,39535,24546,56585,414792,41658,39706,49677
41671,114769,24792,41942,73845,41841,26214,24464,25595,32749,42437,41243,18500,41380,25815,129763,39701,39264,73999,39306,167634,39638
41818,41879,41729,25338,150670,24459,41816,42003,30548,27843,26234,27691,32597,96646,24793,39729,37521,57124,27702,111182,24491,30284
35626,24970,39643,46875,109298,111862,49860,27731,25818,50047,35421,35644,30906,27679,33816,40621,27610,30940,96540,27680,42433,38827
39351,31938,30928,41023,24130,37545,30682,33782,30747,38717,30714,39477,39273,26223,39721,24443,42119,39426,26522,41309,24448,42425
30717,27720,24235,30902,34320,31314,33888,27694,41890,30727,41411,39415,28907,18823,18880,37768,42901,18816,39267,42431,45220,33640
39415,18880,18823,28907,37768,42901,18816,37273,45220,42431,33640,42502,103266,24403,41478,39763,41433,24405,41326,39222,41404,39474
32746,42388,32769,39509,39535,56585,24546,414792,41658,18925,49677,43283,27684,34008,26098,41882,39562,27303,72518,46374,109121,41542
34530,39555,30723,80562,34534,23688,32751,26096,27335,33974,32748,41671,39440,24792,114769,73841,39340,25595,42437,71768,73845,32749
35644,92024,40621,27679,33816,42433,27610,30940,27680,96540,35561,27659,39422,164029,40855,24622,39207,107502,39367,129391,147951,105548
27691,39729,24793,24484,32597,41661,27702,39198,111182,40686,24491,41643,41640,41670,41437,41652,37499,39487,39699,41475,NA,27664
30974,25587,24013,24504,24536,30966,39644,24507,41269,30881,39719,42422,46875,24970,39643,192325,109298,27731,111862,39357,155066,27734
41818,41879,150670,41809,41729,12371,39194,41816,27843,42003,150754,39351,31938,30928,41023,24130,37545,30682,33782,30747,38717,30714
56829,30474,27660,35244,33963,21446,39334,41629,39444,27657,18506,30717,27720,41884,30902,34320,31314,33888,27694,39232,41411,30727
41243,129763,25815,18500,41380,33706,39701,73999,167634,39306,39488,27697,34305,39774,25526,98254,30460,30930,26852,25597,33639,30549
39477,181984,24443,26223,39273,42119,42651,26522,41309,24448,42425,27560,22386,39185,24500,144999,39428,39537,41605,27598,41432,27665
30989,34305,30716,25526,27692,30460,30930,39393,184536,24549,33639,30974,25587,24504,27721,24536,30966,39644,24507,41269,30881,39719
39351,31938,30928,41023,24130,37545,39376,27695,33337,38717,30714,34530,39555,30723,80562,34534,30721,38244,26096,27335,33974,35724
42422,46875,24970,155260,109298,192325,27731,111862,49860,50047,27734,56829,30474,27660,35244,33963,39444,41629,57067,21446,27657,18506
27560,144999,31490,39185,41605,39537,41432,27598,39428,39556,27665,32746,42388,32769,39509,39535,56585,40004,414792,41658,18925,49677
41671,39440,24792,114769,182776,26214,15732,150388,71768,190872,32749,39567,30906,27679,40621,33816,42433,27610,30940,27680,96540,24499
43283,27684,39304,26098,41882,27303,72518,41758,41760,41542,30991,155246,39729,96646,24484,32597,41661,39198,27702,111182,40686,24491
27659,46820,164029,39419,196205,213366,107502,39367,197514,32747,35575,42692,41879,25338,41809,41729,12371,39194,41816,42003,27843,150754
30717,27720,30902,41884,34320,31314,27694,41890,39232,41411,30727,39477,39273,181984,26223,24443,58499,42119,42651,26522,24448,38920
41643,41670,41437,41640,41652,39699,41475,39450,39487,NA,27664,39415,39314,18880,18823,37768,42901,182765,45220,42431,56992,37273
42502,103266,24403,41478,39763,41433,39222,41404,27685,39474,111747,41243,18500,41380,25815,129763,39701,39264,73999,39306,39488,167634
24503,25587,24504,24013,24536,30966,24507,39719,41269,30881,39311,41671,39440,24792,114769,73841,26214,25595,150388,41841,32749,27675
39477,39721,26223,58499,42008,42119,39286,26285,39426,24448,38920,42422,24970,41318,46875,109298,111862,25816,49860,27731,25818,27734
56829,30474,27660,39726,33963,39334,41629,25594,21446,18506,25598,43283,27303,39304,41882,46374,41760,41758,72518,41542,30991,18859
32746,42388,32769,39509,39535,56585,24546,414792,50074,41658,18925,30989,34305,25526,30716,98254,30930,30460,39393,26852,30549,33639
34530,39555,80562,26315,34534,30721,32751,30603,26096,46554,33974,42502,41478,24403,103266,39763,39222,41433,27685,41404,41326,39474
39415,39314,18823,18880,37768,56992,42901,18816,33640,37273,45220,39351,31938,30928,41023,24130,39345,41329,33337,27695,30714,39447
41243,18500,27719,41380,129763,39701,39306,73999,167634,33706,39488,213299,41670,41437,41652,113239,71359,41640,39450,39487,27664,128732
155246,39729,96646,24484,111182,40686,39198,27702,37521,24491,30284,27558,39422,164029,40855,46820,31288,39207,39367,147951,32747,105548
35644,30906,40621,27679,33816,42433,27610,30940,27680,96540,24499,30717,27720,30902,41884,34320,96534,192574,33888,39232,41411,30727
41818,41879,41809,41729,25338,39194,41816,12371,42003,27843,150754,27560,31490,39185,144999,39537,41605,27598,41432,154239,27665,42091
39725,39345,30928,39206,24130,27695,30747,37545,30714,38717,39447,155246,39729,41632,96646,32597,41661,39198,27702,111182,24491,40686
42502,112476,103266,24403,39763,41433,24405,39222,41404,39474,111747,39567,92024,17836,33816,37508,27610,37541,27680,42433,96540,24499
74354,191080,27598,42460,24500,39428,41754,41432,41605,26349,27665,56829,30474,27660,35244,33963,39334,39444,25594,21446,18506,25598
41671,182776,24792,39440,73841,41841,71768,25595,32749,27675,111794,41818,41879,27723,41809,24493,39194,41816,12371,42003,27843,239256
30717,27287,30902,24235,41884,31314,27694,41890,39232,30709,30727,32746,41666,25584,182921,39535,56585,193439,50074,18518,39706,25337
27697,39774,25526,27692,98254,30460,30724,26852,39393,24549,33639,39510,39314,39284,28907,39541,42901,182765,18816,45220,37768,37273
42422,24970,41318,46875,109298,25818,27731,111862,49860,50047,27734,30713,39555,80562,26315,163971,23688,38244,27335,26096,46554,32748
27659,40855,164029,39422,46820,39207,39367,129391,147951,213366,32747,24454,113762,181984,24443,39273,42119,26285,39426,41309,24448,42425
41643,41670,32574,41437,37499,41640,39699,33414,41475,NA,128732,24503,24504,27721,25587,118879,39719,24507,30966,184629,39311,41269
181910,39304,41882,27684,34008,41760,27303,46374,41758,30991,41542,39204,27719,41380,39423,150466,39701,73999,155297,39306,167634,39638
32746,42043,32769,42388,39535,24546,56585,414792,41658,18925,49677,39477,42008,181984,26223,24443,42003,42651,26522,41309,24448,97195
27560,41432,31490,22386,42460,27598,41605,57076,26349,27665,42091,35644,30906,27679,37508,33816,42433,27610,11685,96540,35561,68411
56829,185925,27660,35244,43341,25594,39444,39334,39332,21446,27657,34530,39555,30723,80562,34534,30721,30731,26096,27335,35724,30743
27615,27720,24235,41884,30861,31314,33888,41890,39232,30727,39540,27659,39422,164029,39419,24622,107502,39207,39367,129391,147951,35575
30989,34305,39774,30492,27692,30724,30930,25597,30878,33639,30549,41818,42601,41879,25338,41729,38060,39194,24459,42664,27733,39496
43283,74663,39304,25526,39393,27684,40608,41882,30991,30709,37767,24503,25587,24013,24504,24536,24507,24502,31739,41269,39719,30881
39415,39314,18823,18880,37768,42901,56992,18816,45220,39706,33640,41243,129763,18500,25815,98254,30718,39264,73999,182765,39638,167634
42502,24414,24403,103266,39763,39222,41433,41326,34633,39474,111747,27691,39729,24793,24484,32597,41661,27702,27672,37521,24549,24491
39323,41652,41437,41632,41654,39487,38118,39699,41475,NA,27664,39401,39345,30453,41023,31938,30747,37545,39376,33782,39447,38717
41671,41930,24792,114769,73845,150388,41841,25595,32749,42437,56654,42422,46875,24970,41318,49860,27731,25818,111862,25816,41542,27734
27691,22283,24793,24484,39729,24453,27702,27672,37521,24549,32748,42422,46875,24970,41318,109298,25818,111862,49860,27731,41542,27734
39725,31938,30928,41023,24130,30747,37545,30682,33782,39447,30714,30989,34305,39774,22984,27692,30724,30930,25597,30878,33639,30549
